time,scenario_name,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,goals
02:31:36,TakingOff,0.0674935653912564,0.033358477988154306,0.009999999776482582,0.04999999701976776,-0.029999999329447746,77.0,-3.7866999,-38.551970399999995,0.5,-3.7867002,-38.551970399999995,0.5700000524520874,-3.7867,-38.551971,5,,False,True,
02:31:37,TakingOff,0.0674935653912564,0.033358477988154306,0.009999999776482582,0.04999999701976776,-0.029999999329447746,73.0,-3.7866999,-38.551970399999995,0.5,-3.7867002,-38.551970399999995,0.5700000524520874,-3.7867,-38.551971,5,,False,True,
02:31:38,TakingOff,0.08078774984494352,0.04584096092968703,0.009999999776482582,0.04999999701976776,-0.029999999329447746,73.0,-3.7866997999999996,-38.5519703,0.5,-3.7867002,-38.551970399999995,0.5700000524520874,-3.7867,-38.551971,5,,False,True,
02:33:42,,,,,,,,,,,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,,False,
02:33:43,,0.1489231505831932,0.07110475285121191,0.009999999776482582,0.0,0.10999999940395355,,-3.7867005999999996,-38.5519722,-0.0,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,False,
02:33:44,,0.20460677693266988,0.13909247526328505,0.009999999776482582,0.0,0.11999999731779099,,-3.7867004,-38.5519728,-0.1,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,False,
02:33:45,,0.16790752139601572,0.12566544920668365,0.009999999776482582,0.0,0.11999999731779099,100.0,-3.7867002,-38.5519725,-0.2,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,False,
02:33:46,,0.158874604662422,0.10995726799618204,0.009999999776482582,0.0,0.11999999731779099,100.0,-3.7867002999999997,-38.5519724,-0.3,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,False,
02:33:47,Arming,0.17374367522092324,0.0845273689063044,0.009999999776482582,-0.009999999776482582,0.11999999731779099,100.0,-3.7867007,-38.5519724,-0.4,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,False,
02:33:48,TakingOff,0.16389954559505668,0.07446157526484366,0.009999999776482582,-0.009999999776482582,0.11999999731779099,100.0,-3.7867007,-38.551972299999996,0.0,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,True,
02:33:49,TakingOff,0.10242192576069192,0.03515525389260035,0.009999999776482582,-0.009999999776482582,0.11999999731779099,99.0,-3.7867007,-38.5519716,-0.0,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,True,
02:33:50,TakingOff,0.08465487135139416,0.055519811100972975,0.009999999776482582,-0.009999999776482582,0.11999999731779099,99.0,-3.7867007,-38.5519713,0.0,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,True,
02:33:51,TakingOff,0.1390924745973303,0.06283272489200059,0.009999999776482582,-0.009999999776482582,0.11999999731779099,97.0,-3.7867005999999996,-38.5519721,1.0,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,True,
02:33:52,TakingOff,0.20654098964585177,0.08945551261397329,0.009999999776482582,-0.009999999776482582,0.11999999731779099,97.0,-3.7867010999999997,-38.5519725,3.0,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,True,
02:33:53,TakingOff,0.13553190179667782,0.0471245436501648,0.009999999776482582,-0.009999999776482582,0.11999999731779099,93.0,-3.7867007,-38.551972,3.9,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,True,
